2155.13,2190.58,2208.92,2223.46,2181.94
2169.05,2181.66,2175.84,2205.29,2192.77
2107.87,2102.12,2089.16,2090.02,2093.89
1829.89,1866.75,1903.55,1915.68,1915.01
998.367,1011.22,1033.33,1006.22,1036.14
253.908,257.841,266.079,249.993,250.589
72.0253,72.8749,73.8721,68.1154,69.9553
