2129.29,2124.47,2143.1,2144.91,2130.62
2096.18,2100.41,2144.24,2130.06,2129.13
1952.55,1944.28,1952.65,1921.56,1918.67
1512.73,1550.97,1586.63,1591.48,1563.25
751.994,774.12,805.173,762.192,767.762
173.217,177.663,182.227,160.005,156.08
48.7549,49.5388,50.3871,42.8823,42.5583
