1381.57,1532.45,1390.3,1458.07,1372.55
1333.88,1385.3,1394.2,1401.03,1377.08
1226.39,1227.68,1242.97,1242.24,1229.37
1094.63,1116.5,1116.31,1125.88,1112.81
633.547,635.719,648.872,637.845,651.011
206.618,208.661,214.199,202.74,202.858
66.1188,66.9201,68.1112,62.6566,64.381
