1271.17,1340.68,1298.74,1373.14,1275.84
1249.52,1261.18,1267.95,1269.32,1262.24
1119.92,1131.59,1264.14,1119.54,1101.91
939.509,956.765,964.109,971.176,966.633
516.333,530.399,540.762,532.838,532.775
147.846,150.594,154.368,137.103,135.3
45.5131,46.0849,47.2389,40.4544,40.2176
